text,label
"Quick note (Oct 9, 2025): Civic Data Office in Silverhaven posted a public statement about weather advisories. an updated FAQ clarifying the earlier announcement.",0
"After rumors about weather advisories spread, Public Safety Bureau in Redwood Bay stated on Dec 3, 2025 that the claim was inaccurate and provided a meeting transcript.",0
Some posts suggest Election Integrity Commission manipulated community grants in Northbridge. The claim cites a screenshot shared online.,1
"[Jun 11, 2025] Center for Digital Trust published a summary for Silverhaven on budget revisions based on a published dataset; according to an update.",0
"City Health Council in Brighton Hollow issued a meeting transcript about school schedule changes on Nov 18, 2025. The notice describes a two-week timeline adjustment and a revised staffing plan.",0
"[Aug 14, 2025] Public Safety Bureau in Northbridge said a circulating claim about weather advisories is false; according to an update. It referenced a published dataset.",0
"Election Integrity Commission in Lakehurst issued a published dataset about cybersecurity drills on Nov 18, 2025. The notice describes a temporary reroute affecting three routes and two stops.",0
a screenshot shared online claims Center for Digital Trust influenced transport delays in Pineford; in a short statement.,1
"Update from Budget Review Panel in Pineford (Nov 18, 2025): community grants. an updated FAQ clarifying the earlier announcement. See a recorded briefing.",0
"[Jul 2, 2025] Public Safety Bureau in Brighton Hollow released a meeting transcript on community grants; as part of routine operations. It notes an updated FAQ clarifying the earlier announcement.",0
"[Nov 18, 2025] Sources suggest City Health Council in Kingswell quietly altered local policy updates; in a follow-up. The change was mentioned in a technical note.",1
a forwarded message claims Harbor Transport Authority influenced school schedule changes in Arbor City; in an earlier notice.,1
a forwarded message claims Public Safety Bureau influenced cybersecurity drills in Lakehurst; as part of routine operations.,1
"Quick note (Sep 27, 2025): Civic Data Office in Redwood Bay posted a quarterly update about transport delays. a two-week timeline adjustment and a revised staffing plan.",0
"[Nov 18, 2025] Public Safety Bureau published a summary for Brighton Hollow on power grid maintenance based on a technical note; in a follow-up.",0
unverified accounts claims Institute of Materials Research influenced community grants in Silverhaven; in a short statement.,1
"[Jun 11, 2025] Sources suggest City Health Council in Arbor City quietly altered school schedule changes; in a new report. The change was mentioned in a technical note.",1
"Metropolitan Utilities Agency in Pineford on Dec 3, 2025 corrected misinformation about public works projects, noting a two-week timeline adjustment and a revised staffing plan. The correction cites a recorded briefing.",0
"[Sep 27, 2025] Budget Review Panel in Redwood Bay said a circulating claim about budget revisions is false; in a new report. It referenced an audited report.",0
"some claim, Northbridge may be hiding details about school schedule changes. Source: several posts.",1
"[Aug 14, 2025] Election Integrity Commission in Kingswell said a circulating claim about community grants is false; as part of routine operations. It referenced a technical note.",0
a screenshot shared online claims Institute of Materials Research influenced budget revisions in Lakehurst; in response to questions.,1
"Quick note (Nov 18, 2025): Election Integrity Commission in Eastport posted a recorded briefing about public works projects. a two-week timeline adjustment and a revised staffing plan.",0
"Metropolitan Utilities Agency in Arbor City on Jul 2, 2025 corrected misinformation about community grants, noting a minor reporting error corrected in the latest release. The correction cites a technical note.",0
"[Jun 11, 2025] Budget Review Panel in Eastport released a signed memo on community grants; according to an update. It notes a revised eligibility rule for a small community grant program.",0
"Civic Data Office in Eastport issued a technical note about school schedule changes on Oct 9, 2025. The notice describes a minor reporting error corrected in the latest release.",0
"Transit Oversight Board in Redwood Bay allegedly revised power grid maintenance on Nov 18, 2025. A summary circulating online cites a quarterly update, but no official link is provided.",1
"Harbor Transport Authority in Silverhaven issued a published dataset about power grid maintenance on May 6, 2025. The notice describes an updated FAQ clarifying the earlier announcement.",0
Some posts suggest Metropolitan Utilities Agency manipulated transport delays in Lakehurst. The claim cites a circulating document.,1
a screenshot shared online claims Harbor Transport Authority influenced budget revisions in Kingswell; as part of routine operations.,1
A report shared online claims weather advisories in Northbridge was manipulated by Center for Digital Trust; in a short statement. It references an internal bulletin without verification.,1
"Quick note (Aug 14, 2025): Transit Oversight Board in Eastport posted a technical note about school schedule changes. a temporary reroute affecting three routes and two stops.",0
several posts claims Public Safety Bureau influenced local policy updates in Kingswell; in an earlier notice.,1
Some posts suggest Public Safety Bureau manipulated local policy updates in Brighton Hollow. The claim cites a circulating document.,1
"[Aug 14, 2025] Budget Review Panel published a summary for Arbor City on public works projects based on a signed memo; in a new report.",0
"Update from Election Integrity Commission in Arbor City (Jun 11, 2025): weather advisories. a temporary reroute affecting three routes and two stops. See a signed memo.",0
"After rumors about weather advisories spread, Harbor Transport Authority in Pineford stated on Oct 9, 2025 that the claim was inaccurate and provided a public statement.",0
